InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
577729,15036,ASSORTED COLOURS SILK FAN,24,21-11-2011 12:53,0.83,15179.0,United Kingdom
565838,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,07-09-2011 11:43,1.65,15071.0,United Kingdom
548504,48185,DOORMAT FAIRY CAKE,2,31-03-2011 14:33,14.13,,United Kingdom
558927,22384,LUNCH BAG PINK POLKADOT,10,05-07-2011 10:23,1.65,18177.0,United Kingdom
558475,22718,CARD CAT AND TREE ,1,29-06-2011 15:58,0.83,,United Kingdom
581219,22133,PINK LOVE HEART SHAPE CUP,1,08-12-2011 09:28,1.63,,United Kingdom
538524,22740,POLKADOT PEN,1,13-12-2010 09:35,1.66,,United Kingdom
568326,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,26-09-2011 14:00,1.45,13200.0,United Kingdom
569673,85053,FRENCH ENAMEL CANDLEHOLDER,3,05-10-2011 13:58,2.1,17222.0,United Kingdom
537240,22114,HOT WATER BOTTLE TEA AND SYMPATHY,9,06-12-2010 10:08,8.47,,United Kingdom
551542,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,03-05-2011 09:05,1.25,14732.0,United Kingdom
537081,21915,RED  HARMONICA IN BOX ,36,05-12-2010 12:00,1.25,15332.0,Lithuania
566821,23344,JUMBO BAG 50'S CHRISTMAS ,20,15-09-2011 11:33,2.08,14227.0,United Kingdom
576362,23313,VINTAGE CHRISTMAS BUNTING,5,14-11-2011 17:11,4.95,14755.0,United Kingdom
575070,21756,BATH BUILDING BLOCK WORD,1,08-11-2011 12:58,6.25,17841.0,United Kingdom
542423,22970,LONDON BUS COFFEE MUG,24,28-01-2011 09:09,2.55,15057.0,United Kingdom
561678,23168,CLASSIC CAFE SUGAR DISPENSER,1,28-07-2011 18:33,1.25,17931.0,United Kingdom
556474,23322,LARGE WHITE HEART OF WICKER,4,12-06-2011 12:01,2.95,16007.0,United Kingdom
553006,22556,PLASTERS IN TIN CIRCUS PARADE ,12,12-05-2011 16:45,1.65,15544.0,United Kingdom
547042,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,20-03-2011 11:00,7.46,,United Kingdom
549439,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,08-04-2011 12:42,2.95,13562.0,United Kingdom
557622,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,3,21-06-2011 14:15,2.95,17960.0,United Kingdom
562584,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,48,07-08-2011 14:16,0.85,13752.0,United Kingdom
553014,85132B,CHARLIE AND LOLA TABLE TINS,2,12-05-2011 18:49,1.95,13451.0,United Kingdom
578065,22961,JAM MAKING SET PRINTED,8,22-11-2011 15:41,3.29,,United Kingdom
542129,22776,SWEETHEART CAKESTAND 3 TIER,1,25-01-2011 15:18,9.95,13002.0,United Kingdom
558475,21217,RED RETROSPOT ROUND CAKE TINS,1,29-06-2011 15:58,20.79,,United Kingdom
562779,21917,SET 12 KIDS  WHITE CHALK STICKS,3,09-08-2011 12:58,0.42,17841.0,United Kingdom
542622,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,1,31-01-2011 09:09,4.96,,United Kingdom
560434,23050,RECYCLED ACAPULCO MAT GREEN,1,18-07-2011 15:56,16.63,,United Kingdom
567807,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,10,22-09-2011 12:23,0.83,17027.0,United Kingdom
560692,22667,RECIPE BOX RETROSPOT ,2,20-07-2011 12:01,2.95,14704.0,United Kingdom
556280,84879,ASSORTED COLOUR BIRD ORNAMENT,8,09-06-2011 20:03,1.69,14584.0,United Kingdom
545568,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,03-03-2011 16:22,16.63,,United Kingdom
574329,23303,SET 4 PICNIC CUTLERY FONDANT,10,04-11-2011 09:07,1.95,12362.0,Belgium
580058,23199,JUMBO BAG APPLES,10,01-12-2011 13:19,2.08,14367.0,United Kingdom
546866,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,17-03-2011 15:47,4.95,14462.0,United Kingdom
569653,85054,FRENCH ENAMEL POT W LID,12,05-10-2011 12:52,2.95,12451.0,Switzerland
548870,22078,RIBBON REEL LACE DESIGN ,1,04-04-2011 14:41,2.1,14606.0,United Kingdom
547548,22312,OFFICE MUG WARMER POLKADOT,1,23-03-2011 15:37,2.95,15644.0,United Kingdom
549439,20685,DOORMAT RED RETROSPOT,2,08-04-2011 12:42,7.95,13562.0,United Kingdom
539437,21801,CHRISTMAS TREE DECORATION WITH BELL,21,17-12-2010 14:54,0.43,,United Kingdom
555866,16052,TEATIME PUSH DOWN RUBBER,48,07-06-2011 14:38,0.19,16841.0,United Kingdom
553768,84997a,CHILDRENS CUTLERY POLKADOT GREEN ,1,19-05-2011 10:47,8.29,,United Kingdom
541497,21494,ROTATING LEAVES T-LIGHT HOLDER,7,18-01-2011 15:19,1.63,,United Kingdom
564054,22728,ALARM CLOCK BAKELIKE PINK,400,22-08-2011 13:55,3.39,17857.0,United Kingdom
551471,21212,PACK OF 72 RETROSPOT CAKE CASES,2,28-04-2011 16:40,0.55,16370.0,United Kingdom
579777,23399,HOME SWEET HOME HANGING HEART,9,30-11-2011 15:13,2.08,,United Kingdom
571712,23188,VINTAGE  2 METRE FOLDING RULER,6,18-10-2011 16:46,1.65,14056.0,United Kingdom
556577,23245,SET OF 3 REGENCY CAKE TINS,2,13-06-2011 14:12,4.95,17579.0,United Kingdom
557888,47566,PARTY BUNTING,1,23-06-2011 13:51,4.95,14656.0,United Kingdom
550320,22457,NATURAL SLATE HEART CHALKBOARD ,6,17-04-2011 12:38,2.95,12748.0,United Kingdom
544467,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2,20-02-2011 15:51,1.65,14502.0,United Kingdom
541132,21174,POTTERING IN THE SHED METAL SIGN,1,14-01-2011 10:17,4.13,,United Kingdom
546986,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,18-03-2011 12:56,0.29,14194.0,United Kingdom
537534,22516,CHILDS GARDEN RAKE BLUE,1,07-12-2010 11:48,0.0,,United Kingdom
545550,20749,ASSORTED COLOUR MINI CASES,3,03-03-2011 15:11,7.95,18041.0,United Kingdom
572652,22151,PLACE SETTING WHITE HEART,24,25-10-2011 12:11,0.42,15805.0,United Kingdom
562046,23256,CHILDRENS CUTLERY SPACEBOY ,4,02-08-2011 10:34,4.15,12378.0,Switzerland
577319,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,2,18-11-2011 13:43,0.29,17301.0,United Kingdom
577078,22995,TRAVEL CARD WALLET SUKI,1,17-11-2011 15:17,0.83,,United Kingdom
562955,23165,LARGE CERAMIC TOP STORAGE JAR,3,11-08-2011 10:14,3.29,,United Kingdom
555637,22138,BAKING SET 9 PIECE RETROSPOT ,6,06-06-2011 12:47,4.95,12535.0,France
578508,21733,RED HANGING HEART T-LIGHT HOLDER,1,24-11-2011 13:06,2.95,16892.0,United Kingdom
568326,16008,SMALL FOLDING SCISSOR(POINTED EDGE),24,26-09-2011 14:00,0.12,13200.0,United Kingdom
577768,22994,TRAVEL CARD WALLET RETROSPOT,1,21-11-2011 15:18,0.83,,United Kingdom
539740,82581,TOILET METAL SIGN,1,21-12-2010 15:20,1.28,,United Kingdom
580050,22791,T-LIGHT GLASS FLUTED ANTIQUE,10,01-12-2011 12:54,1.25,14960.0,United Kingdom
570209,22835,HOT WATER BOTTLE I AM SO POORLY,2,09-10-2011 10:29,4.95,16326.0,United Kingdom
553544,21936,RED RETROSPOT PICNIC BAG,1,17-05-2011 15:36,5.79,,United Kingdom
537370,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,06-12-2010 12:44,1.25,13155.0,United Kingdom
564972,23084,RABBIT NIGHT LIGHT,24,31-08-2011 15:30,1.79,12621.0,Germany
566319,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,12-09-2011 11:25,0.83,13431.0,United Kingdom
536592,37370,RETRO COFFEE MUGS ASSORTED,1,01-12-2010 17:06,16.13,,United Kingdom
567853,22371,AIRLINE BAG VINTAGE TOKYO 78,1,22-09-2011 13:31,4.25,15484.0,United Kingdom
545667,85016,SET OF 6 VINTAGE NOTELETS KIT,1,04-03-2011 16:07,2.46,,United Kingdom
564335,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,24-08-2011 14:23,2.95,15800.0,United Kingdom
578270,15056P,EDWARDIAN PARASOL PINK,1,23-11-2011 13:39,12.46,14096.0,United Kingdom
550512,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,18-04-2011 16:31,0.42,18069.0,United Kingdom
578270,22134,MINI LADLE LOVE HEART RED ,1,23-11-2011 13:39,0.83,14096.0,United Kingdom
562984,22090,PAPER BUNTING RETROSPOT,2,11-08-2011 11:45,2.95,17841.0,United Kingdom
548733,21906,PHARMACIE FIRST AID TIN,2,04-04-2011 10:29,6.75,17648.0,United Kingdom
570008,23350,ROLL WRAP VINTAGE SPOT ,12,07-10-2011 09:30,1.25,13359.0,United Kingdom
549917,22027,TEA PARTY BIRTHDAY CARD,12,13-04-2011 09:42,0.42,16607.0,United Kingdom
539240,84818,DANISH ROSE PHOTO FRAME,48,16-12-2010 13:15,0.85,15194.0,United Kingdom
561218,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,25-07-2011 17:11,0.83,,United Kingdom
559200,23239,SET OF 4 KNICK KNACK TINS POPPIES,2,07-07-2011 10:36,4.15,13291.0,United Kingdom
550318,21790,VINTAGE SNAP CARDS,3,17-04-2011 12:25,0.85,16085.0,United Kingdom
544196,22197,SMALL POPCORN HOLDER,24,17-02-2011 09:47,0.85,13327.0,United Kingdom
566269,22084,PAPER CHAIN KIT EMPIRE,1,11-09-2011 13:39,2.95,17864.0,United Kingdom
575856,84879,ASSORTED COLOUR BIRD ORNAMENT,1,11-11-2011 12:28,1.69,16386.0,United Kingdom
547884,22367,CHILDRENS APRON SPACEBOY DESIGN,8,28-03-2011 09:07,1.95,13481.0,United Kingdom
547386,22933,BAKING MOULD EASTER EGG MILK CHOC,1,22-03-2011 15:52,5.79,,United Kingdom
563193,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,12-08-2011 16:30,2.46,,United Kingdom
536749,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,02-12-2010 13:49,2.1,17976.0,United Kingdom
567795,21239,PINK  POLKADOT CUP,24,22-09-2011 11:44,0.85,14646.0,Netherlands
580404,23242,TREASURE TIN BUFFALO BILL ,6,04-12-2011 12:01,2.08,13596.0,United Kingdom
554997,23202,JUMBO BAG VINTAGE LEAF,10,29-05-2011 15:35,2.08,16746.0,United Kingdom
537262,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,06-12-2010 11:26,7.95,15039.0,United Kingdom
C566782,85163B,BLACK BAROQUE WALL CLOCK ,-1,15-09-2011 10:12,12.75,16048.0,United Kingdom
545340,22470,HEART OF WICKER LARGE,6,02-03-2011 08:41,2.95,15416.0,United Kingdom
575739,23354,6 GIFT TAGS 50'S CHRISTMAS ,3,11-11-2011 09:05,1.63,,United Kingdom
546437,23053,RECYCLED ACAPULCO MAT PINK,2,14-03-2011 09:46,8.25,16807.0,United Kingdom
543011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,02-02-2011 13:25,2.95,15270.0,United Kingdom
577522,22429,ENAMEL MEASURING JUG CREAM,1,20-11-2011 13:23,4.25,15988.0,United Kingdom
555810,21936,RED RETROSPOT PICNIC BAG,5,07-06-2011 11:39,2.95,17091.0,United Kingdom
576329,22134,MINI LADLE LOVE HEART RED ,1,14-11-2011 15:22,0.83,,United Kingdom
550636,17003,BROCADE RING PURSE ,7,19-04-2011 15:37,0.63,,United Kingdom
571544,22197,POPCORN HOLDER,10,17-10-2011 16:53,0.85,17757.0,United Kingdom
575930,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,3,11-11-2011 17:58,2.46,,United Kingdom
569843,23209,LUNCH BAG VINTAGE DOILY ,2,06-10-2011 13:29,1.65,14449.0,United Kingdom
543774,82583,HOT BATHS METAL SIGN,72,11-02-2011 15:56,1.85,15856.0,United Kingdom
561218,23065,LARGE DECO JEWELLERY STAND,1,25-07-2011 17:11,24.96,,United Kingdom
562984,22615,PACK OF 12 CIRCUS PARADE TISSUES ,12,11-08-2011 11:45,0.29,17841.0,United Kingdom
561513,22908,PACK OF 20 NAPKINS RED APPLES,1,27-07-2011 15:12,1.63,,United Kingdom
573580,72801d,4 SKY BLUE DINNER CANDLES,1,31-10-2011 14:21,2.46,,United Kingdom
569943,85093,CANDY SPOT EGG WARMER HARE,6,06-10-2011 18:08,0.39,14592.0,United Kingdom
541238,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,16-01-2011 10:42,2.55,16746.0,United Kingdom
550461,21175,GIN + TONIC DIET METAL SIGN,2000,18-04-2011 13:20,1.69,15749.0,United Kingdom
552310,22440,BALLOON WATER BOMB PACK OF 35,10,08-05-2011 15:22,0.42,17323.0,United Kingdom
548742,47310M,"SMALL POP BOX,FUNKY MONKEY",20,04-04-2011 12:00,1.25,14688.0,United Kingdom
553542,22090,PAPER BUNTING RETROSPOT,1,17-05-2011 15:34,6.63,,United Kingdom
580983,22694,WICKER STAR ,2,06-12-2011 16:26,4.13,,United Kingdom
580729,84832,ZINC WILLIE WINKIE  CANDLE STICK,3,05-12-2011 17:24,1.63,,United Kingdom
566047,82011C,BATHROOM SCALES FOOTPRINTS IN SAND,2,08-09-2011 14:19,3.75,17370.0,United Kingdom
540154,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,05-01-2011 11:30,0.85,,United Kingdom
571779,22155,STAR DECORATION RUSTIC,12,19-10-2011 11:27,0.42,12748.0,United Kingdom
578630,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,36,24-11-2011 16:06,1.25,12748.0,United Kingdom
576508,23213,STAR WREATH DECORATION WITH BELL,6,15-11-2011 12:02,1.25,17777.0,United Kingdom
566091,48187,DOORMAT NEW ENGLAND,1,09-09-2011 10:37,8.25,17870.0,United Kingdom
566171,20982,12 PENCILS TALL TUBE SKULLS,12,09-09-2011 12:22,0.85,18118.0,United Kingdom
572312,21034,REX CASH+CARRY JUMBO SHOPPER,4,23-10-2011 15:47,0.95,15022.0,United Kingdom
571705,20978,36 PENCILS TUBE SKULLS,16,18-10-2011 15:22,1.25,12360.0,Austria
571065,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,13-10-2011 14:59,2.95,12613.0,Germany
564335,22867,HAND WARMER BIRD DESIGN,1,24-08-2011 14:23,2.1,15800.0,United Kingdom
559876,21967,PACK OF 12 SKULL TISSUES,12,13-07-2011 11:09,0.29,15752.0,United Kingdom
565206,22930,BAKING MOULD HEART MILK CHOCOLATE,6,01-09-2011 16:46,2.55,12971.0,United Kingdom
581164,23691,WRAP KEEP CALM BIRTHDAY,25,07-12-2011 14:34,0.42,14395.0,United Kingdom
580754,21671,RED SPOT CERAMIC DRAWER KNOB,1,06-12-2011 10:05,3.29,,United Kingdom
579196,21039,RED RETROSPOT SHOPPING BAG,4,28-11-2011 15:54,5.79,14096.0,United Kingdom
554054,21934,SKULL SHOULDER BAG,1,20-05-2011 15:29,3.29,,United Kingdom
538080,21683,MEDIUM MEDINA STAMPED METAL BOWL ,12,09-12-2010 14:28,2.95,17646.0,United Kingdom
554103,22556,PLASTERS IN TIN CIRCUS PARADE ,2,22-05-2011 13:51,1.65,15555.0,United Kingdom
537955,21937,STRAWBERRY   PICNIC BAG,1,09-12-2010 11:28,2.95,16782.0,United Kingdom
553889,21165,BEWARE OF THE CAT METAL SIGN ,12,19-05-2011 16:31,1.69,13405.0,United Kingdom
545408,22899,CHILDREN'S APRON DOLLY GIRL ,8,02-03-2011 12:10,2.1,15067.0,United Kingdom
572918,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,26-10-2011 16:43,1.65,14379.0,United Kingdom
577482,21484,CHICK GREY HOT WATER BOTTLE,2,20-11-2011 11:43,4.25,16762.0,United Kingdom
578998,22694,WICKER STAR ,2,27-11-2011 16:05,2.1,15436.0,United Kingdom
578942,23207,LUNCH BAG ALPHABET DESIGN,1,27-11-2011 13:29,1.65,17288.0,United Kingdom
541696,47593B,SCOTTIE DOGS BABY BIB,2,20-01-2011 18:08,0.83,,United Kingdom
566061,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,08-09-2011 15:36,8.95,13267.0,United Kingdom
545717,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,07-03-2011 10:15,2.46,,United Kingdom
559357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,07-07-2011 18:56,2.55,17107.0,United Kingdom
573385,22906,12 MESSAGE CARDS WITH ENVELOPES,20,30-10-2011 14:21,1.65,13421.0,United Kingdom
575073,21212,PACK OF 72 RETROSPOT CAKE CASES,4,08-11-2011 13:10,0.55,13975.0,United Kingdom
569229,22980,PANTRY SCRUBBING BRUSH,1,02-10-2011 14:56,1.65,14502.0,United Kingdom
568346,23119,PACK OF 6 LARGE FRUIT STRAWS ,6,26-09-2011 15:28,1.25,14096.0,United Kingdom
575205,79321,CHILLI LIGHTS,48,09-11-2011 10:18,4.95,13147.0,United Kingdom
567127,85230E,Damaged,-48,16-09-2011 14:01,0.0,,United Kingdom
555327,22630,DOLLY GIRL LUNCH BOX,1,02-06-2011 11:03,2.46,,United Kingdom
542906,22423,REGENCY CAKESTAND 3 TIER,2,01-02-2011 15:12,24.96,,United Kingdom
541497,21556,CERAMIC STRAWBERRY MONEY BOX,3,18-01-2011 15:19,2.46,,United Kingdom
565840,21992,VINTAGE PAISLEY STATIONERY SET,3,07-09-2011 12:02,2.46,,United Kingdom
581007,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,07-12-2011 08:55,2.55,12912.0,United Kingdom
572732,21981,PACK OF 12 WOODLAND TISSUES ,24,25-10-2011 15:21,0.39,18079.0,United Kingdom
550496,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,5,18-04-2011 15:05,4.96,,United Kingdom
C536850,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-50,03-12-2010 09:47,2.55,14213.0,United Kingdom
579531,21914,BLUE HARMONICA IN BOX ,12,30-11-2011 09:18,1.25,17017.0,United Kingdom
544314,22698,PINK REGENCY TEACUP AND SAUCER,6,17-02-2011 14:42,2.95,13767.0,United Kingdom
567186,20979,36 PENCILS TUBE RED RETROSPOT,2,18-09-2011 16:04,1.25,17073.0,United Kingdom
558535,23202,JUMBO BAG VINTAGE LEAF,2,30-06-2011 12:04,2.08,16904.0,United Kingdom
550191,20801,LARGE PINK GLASS SUNDAE DISH,2,14-04-2011 19:59,0.79,16806.0,United Kingdom
564754,23172,REGENCY TEA PLATE PINK,1,30-08-2011 10:29,3.29,,United Kingdom
559926,23032,DOORKNOB CRACKED GLAZE IVORY,12,13-07-2011 16:48,1.65,17644.0,United Kingdom
545914,21876,POTTERING MUG,24,08-03-2011 11:39,1.25,13340.0,United Kingdom
550286,22607,WOODEN ROUNDERS GARDEN SET ,6,15-04-2011 14:14,9.95,15027.0,United Kingdom
539750,22736,RIBBON REEL MAKING SNOWMEN ,3,21-12-2010 15:40,4.21,,United Kingdom
543242,22094,RED RETROSPOT TISSUE BOX,12,04-02-2011 14:03,1.25,15090.0,United Kingdom
570680,23528,WALL ART SPACEBOY,4,11-10-2011 15:36,3.75,13969.0,United Kingdom
579145,23579,SNACK TRAY I LOVE LONDON,1,28-11-2011 13:13,1.95,14597.0,United Kingdom
573405,23407,SET OF 2 TRAYS HOME SWEET HOME,1,30-10-2011 15:55,9.95,13822.0,United Kingdom
566600,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,13-09-2011 15:41,1.65,13704.0,United Kingdom
572323,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,24-10-2011 09:46,4.25,14312.0,United Kingdom
572680,22840,ROUND CAKE TIN VINTAGE RED,1,25-10-2011 13:48,7.95,,Portugal
544681,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,22-02-2011 16:28,5.83,,United Kingdom
566864,22662,LUNCH BAG DOLLY GIRL DESIGN,3,15-09-2011 12:51,1.65,17786.0,United Kingdom
556238,22727,ALARM CLOCK BAKELIKE RED ,4,09-06-2011 15:35,3.75,13397.0,United Kingdom
563708,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,18-08-2011 15:09,2.08,17001.0,United Kingdom
553879,23175,REGENCY MILK JUG PINK ,4,19-05-2011 15:15,3.25,15791.0,United Kingdom
563692,48138,DOORMAT UNION FLAG,1,18-08-2011 13:01,7.95,17243.0,United Kingdom
579187,22074,6 RIBBONS SHIMMERING PINKS ,1,28-11-2011 15:31,1.25,,United Kingdom
578844,22553,PLASTERS IN TIN SKULLS,1,25-11-2011 16:14,3.29,,United Kingdom
577720,23132,SMALL IVORY HEART WALL ORGANISER,48,21-11-2011 12:21,4.95,16013.0,United Kingdom
557308,84988,SET OF 72 PINK HEART PAPER DOILIES,3,19-06-2011 15:13,1.45,16744.0,United Kingdom
560861,22563,HAPPY STENCIL CRAFT,1,21-07-2011 13:37,1.25,17660.0,United Kingdom
556681,22384,LUNCH BAG PINK POLKADOT,10,14-06-2011 09:41,1.65,12826.0,United Kingdom
564733,23301,GARDENERS KNEELING PAD KEEP CALM ,4,28-08-2011 13:18,1.65,17841.0,United Kingdom
571824,23389,SPACEBOY MINI BACKPACK,4,19-10-2011 11:49,4.15,12472.0,Germany
567631,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,21-09-2011 13:33,0.85,13350.0,United Kingdom
573414,23413,DECORATIVE VINTAGE COFFEE  BOX,1,30-10-2011 16:15,4.95,16877.0,United Kingdom
546107,22859,EASTER TIN BUNNY BOUQUET,6,09-03-2011 12:33,1.65,17238.0,United Kingdom
561010,22433,WATERING CAN GREEN DINOSAUR,6,22-07-2011 16:04,1.95,18262.0,United Kingdom
545428,22860,EASTER TIN CHICKS PINK DAISY,6,02-03-2011 14:43,1.65,14239.0,United Kingdom
568188,22545,MINI JIGSAW BUNNIES,2,25-09-2011 14:33,0.42,16049.0,United Kingdom
556812,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1,14-06-2011 17:25,3.29,,United Kingdom
550470,90214K,"LETTER ""K"" BLING KEY RING",1,18-04-2011 13:49,0.83,,United Kingdom
565917,21558,SKULL LUNCH BOX WITH CUTLERY ,1,07-09-2011 16:15,4.96,,United Kingdom
559535,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,10-07-2011 12:16,1.65,17841.0,United Kingdom
579885,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,30-11-2011 17:37,1.25,15444.0,United Kingdom
575202,23566,EGG CUP MILKMAID HEIDI,12,09-11-2011 10:14,1.25,13018.0,United Kingdom
568381,10080,GROOVY CACTUS INFLATABLE,12,27-09-2011 09:24,0.39,14321.0,United Kingdom
564974,22798,ANTIQUE GLASS DRESSING TABLE POT,2,31-08-2011 15:32,5.79,,United Kingdom
569136,22865,HAND WARMER OWL DESIGN,2,30-09-2011 14:41,2.1,15834.0,United Kingdom
541809,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,3,21-01-2011 14:59,4.13,,United Kingdom
580848,23389,SPACEBOY MINI BACKPACK,1,06-12-2011 11:51,4.15,18005.0,United Kingdom
541104,90115,SUMMER BUTTERFLIES BAG CHARM,1,13-01-2011 14:29,2.46,,United Kingdom
573464,23571,TRADITIONAL NAUGHTS & CROSSES,12,31-10-2011 10:56,1.65,15667.0,United Kingdom
555257,21224,SET/4 SKULL BADGES,20,01-06-2011 15:28,1.25,17596.0,United Kingdom
540468,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,07-01-2011 13:55,2.51,,United Kingdom
540187,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,48,05-01-2011 13:53,0.42,15358.0,United Kingdom
550560,85066,CREAM SWEETHEART MINI CHEST,2,19-04-2011 11:46,12.75,14242.0,United Kingdom
566949,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,10,15-09-2011 16:32,2.46,,United Kingdom
570672,22534,MAGIC DRAWING SLATE SPACEBOY ,24,11-10-2011 14:52,0.42,12536.0,France
562934,22662,LUNCH BAG DOLLY GIRL DESIGN,2,10-08-2011 16:56,4.13,,United Kingdom
C540781,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,11-01-2011 11:22,4.95,16875.0,United Kingdom
558904,23182,TOILET SIGN OCCUPIED OR VACANT,1,04-07-2011 16:18,2.46,,United Kingdom
576213,21619,4 VANILLA BOTANICAL CANDLES,1,14-11-2011 12:47,1.25,18117.0,United Kingdom
573346,23301,GARDENERS KNEELING PAD KEEP CALM ,2,30-10-2011 12:18,1.65,17255.0,United Kingdom
536754,22570,FELTCRAFT CUSHION RABBIT,1,02-12-2010 14:09,3.75,14449.0,United Kingdom
574826,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,07-11-2011 10:58,2.95,15870.0,United Kingdom
558035,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,24-06-2011 12:30,3.75,15258.0,United Kingdom
556241,22745,POPPY'S PLAYHOUSE BEDROOM ,6,09-06-2011 16:04,2.1,12597.0,Spain
577217,23094,LE GRAND TRAY CHIC SET,1,18-11-2011 11:53,12.5,17324.0,United Kingdom
556926,85132B,CHARLIE AND LOLA TABLE TINS,1,15-06-2011 14:26,1.95,16324.0,United Kingdom
537208,85114A,BLACK ENCHANTED FOREST PLACEMAT,6,05-12-2010 15:12,1.65,15889.0,United Kingdom
577531,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,20-11-2011 13:58,10.79,,United Kingdom
557066,22470,HEART OF WICKER LARGE,6,16-06-2011 15:10,2.95,17463.0,United Kingdom
577736,22650,CERAMIC PIRATE CHEST MONEY BANK,1,21-11-2011 13:20,1.45,14606.0,United Kingdom
568712,22776,SWEETHEART 3 TIER CAKE STAND ,1,28-09-2011 15:50,9.95,17841.0,United Kingdom
559981,85066,CREAM SWEETHEART MINI CHEST,1,14-07-2011 11:30,12.75,14562.0,United Kingdom
550000,22674,FRENCH TOILET SIGN BLUE METAL,12,14-04-2011 09:18,1.25,17058.0,United Kingdom
554088,23075,PARLOUR CERAMIC WALL HOOK,6,22-05-2011 12:12,4.15,16801.0,United Kingdom
580613,22111,SCOTTIE DOG HOT WATER BOTTLE,3,05-12-2011 12:03,4.95,14759.0,United Kingdom
579846,23126,FELTCRAFT GIRL AMELIE KIT,4,30-11-2011 16:22,4.95,12921.0,United Kingdom
552250,22556,PLASTERS IN TIN CIRCUS PARADE ,1,06-05-2011 19:55,1.65,12748.0,United Kingdom
550496,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,18-04-2011 15:05,8.29,,United Kingdom
574311,23390,DOLLY GIRL MINI BACKPACK,4,03-11-2011 16:56,4.15,15640.0,United Kingdom
571409,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,17-10-2011 12:25,5.95,14911.0,EIRE
544211,22969,HOMEMADE JAM SCENTED CANDLES,12,17-02-2011 11:05,1.45,13018.0,United Kingdom
544210,22430,ENAMEL WATERING CAN CREAM,4,17-02-2011 11:01,4.95,14911.0,EIRE
542907,22487,WHITE WOOD GARDEN PLANT LADDER,12,01-02-2011 15:15,8.5,13854.0,United Kingdom
539452,20966,SANDWICH BATH SPONGE,40,17-12-2010 17:06,1.25,15856.0,United Kingdom
566539,22748,POPPY'S PLAYHOUSE KITCHEN,3,13-09-2011 11:34,2.1,17228.0,United Kingdom
552316,23161,REGENCY CAKE FORK,12,08-05-2011 16:11,1.25,15674.0,United Kingdom
548502,21239,PINK  POLKADOT CUP,1,31-03-2011 14:17,1.63,,United Kingdom
